,datetime.1,time.1,time_wpm_20.1,wind_speed.1,wind_speed_qc.1,wind_speed_detail_qc.1,wind_speed_release.1,wind_direction.1,wind_direction_qc.1,wind_direction_detail_qc.1,wind_direction_release.1,wind_gust.1,wind_gust_qc.1,wind_gust_detail_qc.1,wind_gust_release.1,max_1_minute_wind_speed.1,max_1_minute_wind_speed_qc.1,max_1_minute_wind_speed_detail_qc.1,max_1_minute_wind_speed_release.1,air_pressure_at_sea_level.1,air_pressure_at_sea_level_qc.1,air_pressure_at_sea_level_detail_qc.1,air_pressure_at_sea_level_release.1,air_pressure.1,air_pressure_qc.1,air_pressure_detail_qc.1,air_pressure_release.1,latitude.1,latitude_qc.1,latitude_detail_qc.1,latitude_release.1,longitude.1,longitude_qc.1,longitude_detail_qc.1,longitude_release.1,wind_speed.2,wind_speed_qc.2,wind_speed_detail_qc.2,wind_speed_release.2,wind_direction.2,wind_direction_qc.2,wind_direction_detail_qc.2,wind_direction_release.2,wind_gust.2,wind_gust_qc.2,wind_gust_detail_qc.2,wind_gust_release.2,max_1_minute_wind_speed.2,max_1_minute_wind_speed_qc.2,max_1_minute_wind_speed_detail_qc.2,max_1_minute_wind_speed_release.2,air_pressure_at_sea_level.2,air_pressure_at_sea_level_qc.2,air_pressure_at_sea_level_detail_qc.2,air_pressure_at_sea_level_release.2,air_pressure.2,air_pressure_qc.2,air_pressure_detail_qc.2,air_pressure_release.2,air_temperature.1,air_temperature_qc.1,air_temperature_detail_qc.1,air_temperature_release.1,dew_point_temperature.1,dew_point_temperature_qc.1,dew_point_temperature_detail_qc.1,dew_point_temperature_release.1,relative_humidity.1,relative_humidity_qc.1,relative_humidity_detail_qc.1,relative_humidity_release.1,latitude.2,latitude_qc.2,latitude_detail_qc.2,latitude_release.2,longitude.2,longitude_qc.2,longitude_detail_qc.2,longitude_release.2,latitude.3,latitude_qc.3,latitude_detail_qc.3,latitude_release.3,longitude.3,longitude_qc.3,longitude_detail_qc.3,longitude_release.3,latitude.4,latitude_qc.4,latitude_detail_qc.4,latitude_release.4,longitude.4,longitude_qc.4,longitude_detail_qc.4,longitude_release.4,significant_wave_height.1,significant_wave_height_qc.1,significant_wave_height_detail_qc.1,significant_wave_height_release.1,dominant_period.1,dominant_period_qc.1,dominant_period_detail_qc.1,dominant_period_release.1,average_period.1,average_period_qc.1,average_period_detail_qc.1,average_period_release.1,mean_wave_direction.1,mean_wave_direction_qc.1,mean_wave_direction_detail_qc.1,mean_wave_direction_release.1,c11.1,c11m.1,alpha1.1,alpha2.1,r1.1,r2.1,rhq.1,gamma2.1,gamma3.1,phih.1,sea_surface_temperature.1,sea_surface_temperature_qc.1,sea_surface_temperature_detail_qc.1,sea_surface_temperature_release.1,latitude.5,latitude_qc.5,latitude_detail_qc.5,latitude_release.5,longitude.5,longitude_qc.5,longitude_detail_qc.5,longitude_release.5
1609512000,2021-01-01 14:40:00,1609512000,1609512000,5.7,0,b'0',1,216,0,b'0',1,7.0,0,b'0',1,0,0,0,-9,102608,0,b'0',1,102580,0,b'0',1,34.7449,0,b'0',0,-72.2811,0,b'0',0,6.0,0,b'0',1,215,0,b'0',1,7.6,0,b'0',1,0,0,0,-9,102710,0,b'0',1,102670,0,b'0',1,294.35,0,b'0',1,292.2594,0,b'0',1,87.6207,0,b'0',0,34.7449,0,b'0',0,-72.2811,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,34.7454,0,b'0',0,-72.2813,0,b'0',0,1.66096,0,b'0',-9,6.66667,0,b'0',-9,5.39814,0,b'0',-9,237.0,0,b'0',-9,0.0,0.00066,105.0,106.0,0.166,0.984,15.43,-178.0,-17.0,-75.0,293.8429,0,b'0',1,34.7449,0,b'0',0,-72.2811,0,b'0',0
1609512600,2021-01-01 14:50:00,1609512600,1609512600,5.6,0,b'0',1,213,0,b'0',1,6.9,0,b'0',1,0,0,0,-9,102608,0,b'0',1,102580,0,b'0',1,34.7449,0,b'0',0,-72.2811,0,b'0',0,6.0,0,b'0',1,213,0,b'0',1,7.4,0,b'0',1,0,0,0,-9,102710,0,b'0',1,102670,0,b'0',1,294.35,0,b'0',1,292.203,0,b'0',1,87.3065,0,b'0',0,34.7449,0,b'0',0,-72.2811,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8409,0,b'0',1,34.7449,0,b'0',0,-72.2811,0,b'0',0
1609513200,2021-01-01 15:00:00,1609513200,1609513200,5.9,0,b'0',1,216,0,b'0',1,7.5,0,b'0',1,0,0,0,-9,102608,0,b'0',1,102580,0,b'0',1,34.7449,0,b'0',0,-72.2811,0,b'0',0,6.3,0,b'0',1,215,0,b'0',1,8.1,0,b'0',1,0,0,0,-9,102710,0,b'0',1,102670,0,b'0',1,294.35,0,b'0',1,292.1464,0,b'0',1,86.9921,0,b'0',0,34.7449,0,b'0',0,-72.2811,0,b'0',0,34.7449,0,b'0',0,-72.2811,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8491,0,b'0',1,34.7449,0,b'0',0,-72.2811,0,b'0',0
1609513800,2021-01-01 15:10:00,1609513800,1609513800,5.8,0,b'0',1,218,0,b'0',1,7.5,0,b'0',1,0,0,0,-9,102608,0,b'0',1,102580,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0,6.2,0,b'0',1,217,0,b'0',1,8.1,0,b'0',1,0,0,0,-9,102710,0,b'0',1,102670,0,b'0',1,294.35,0,b'0',1,292.1653,0,b'0',1,87.0969,0,b'0',0,34.7441,0,b'0',0,-72.281,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.848,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0
1609514400,2021-01-01 15:20:00,1609514400,1609514400,5.9,0,b'0',1,217,0,b'0',1,7.4,0,b'0',1,0,0,0,-9,102598,0,b'0',1,102570,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0,6.3,0,b'0',1,216,0,b'0',1,8.0,0,b'0',1,0,0,0,-9,102701,0,b'0',1,102659,0,b'0',1,294.35,0,b'0',1,292.203,0,b'0',1,87.3065,0,b'0',0,34.7441,0,b'0',0,-72.281,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8412,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0
1609515000,2021-01-01 15:30:00,1609515000,1609515000,6.0,0,b'0',1,215,0,b'0',1,7.0,0,b'0',1,0,0,0,-9,102588,0,b'0',1,102559,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0,6.4,0,b'0',1,214,0,b'0',1,7.7,0,b'0',1,0,0,0,-9,102691,0,b'0',1,102650,0,b'0',1,294.35,0,b'0',1,292.2406,0,b'0',1,87.516,0,b'0',0,34.7441,0,b'0',0,-72.281,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8518,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0
1609515600,2021-01-01 15:40:00,1609515600,1609515600,6.3,0,b'0',1,218,0,b'0',1,7.6,0,b'0',1,0,0,0,-9,102598,0,b'0',1,102570,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0,6.8,0,b'0',1,217,0,b'0',1,8.3,0,b'0',1,0,0,0,-9,102691,0,b'0',1,102650,0,b'0',1,294.35,0,b'0',1,292.203,0,b'0',1,87.3065,0,b'0',0,34.7441,0,b'0',0,-72.281,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,34.7449,0,b'0',0,-72.2811,0,b'0',0,1.56193,0,b'0',-9,7.14286,0,b'0',-9,5.29739,0,b'0',-9,245.0,0,b'0',-9,0.0,0.00084,295.0,293.0,0.263,0.982,13.0,1.0,175.0,-55.0,293.8548,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0
1609516200,2021-01-01 15:50:00,1609516200,1609516200,6.2,0,b'0',1,217,0,b'0',1,7.7,0,b'0',1,0,0,0,-9,102578,0,b'0',1,102550,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0,6.6,0,b'0',1,216,0,b'0',1,8.5,0,b'0',1,0,0,0,-9,102671,0,b'0',1,102630,0,b'0',1,294.35,0,b'0',1,292.203,0,b'0',1,87.3065,0,b'0',0,34.7441,0,b'0',0,-72.281,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8532,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0
1609516800,2021-01-01 16:00:00,1609516800,1609516800,5.8,0,b'0',1,213,0,b'0',1,7.5,0,b'0',1,0,0,0,-9,102548,0,b'0',1,102520,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0,6.2,0,b'0',1,213,0,b'0',1,8.0,0,b'0',1,0,0,0,-9,102651,0,b'0',1,102609,0,b'0',1,294.35,0,b'0',1,292.2969,0,b'0',1,87.8301,0,b'0',0,34.7441,0,b'0',0,-72.281,0,b'0',0,34.7441,0,b'0',0,-72.281,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8569,0,b'0',1,34.7441,0,b'0',0,-72.281,0,b'0',0
1609517400,2021-01-01 16:10:00,1609517400,1609517400,6.1,0,b'0',1,209,0,b'0',1,7.5,0,b'0',1,0,0,0,-9,102518,0,b'0',1,102490,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0,6.5,0,b'0',1,209,0,b'0',1,8.0,0,b'0',1,0,0,0,-9,102621,0,b'0',1,102580,0,b'0',1,294.25,0,b'0',1,292.1983,0,b'0',1,87.8301,0,b'0',0,34.7435,0,b'0',0,-72.2805,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8575,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0
1609518000,2021-01-01 16:20:00,1609518000,1609518000,6.3,0,b'0',1,215,0,b'0',1,7.6,0,b'0',1,0,0,0,-9,102508,0,b'0',1,102480,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0,6.7,0,b'0',1,214,0,b'0',1,8.3,0,b'0',1,0,0,0,-9,102610,0,b'0',1,102570,0,b'0',1,294.25,0,b'0',1,292.1608,0,b'0',1,87.6207,0,b'0',0,34.7435,0,b'0',0,-72.2805,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8633,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0
1609518600,2021-01-01 16:30:00,1609518600,1609518600,6.0,0,b'0',1,211,0,b'0',1,7.6,0,b'0',1,0,0,0,-9,102468,0,b'0',1,102440,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0,6.4,0,b'0',1,209,0,b'0',1,8.2,0,b'0',1,0,0,0,-9,102571,0,b'0',1,102530,0,b'0',1,294.35,0,b'0',1,292.2594,0,b'0',1,87.6207,0,b'0',0,34.7435,0,b'0',0,-72.2805,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8619,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0
1609519200,2021-01-01 16:40:00,1609519200,1609519200,6.0,0,b'0',1,209,0,b'0',1,7.6,0,b'0',1,0,0,0,-9,102448,0,b'0',1,102420,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0,6.4,0,b'0',1,208,0,b'0',1,8.0,0,b'0',1,0,0,0,-9,102551,0,b'0',1,102509,0,b'0',1,294.25,0,b'0',1,292.1608,0,b'0',1,87.6207,0,b'0',0,34.7435,0,b'0',0,-72.2805,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,34.7441,0,b'0',0,-72.281,0,b'0',0,1.70751,0,b'0',-9,6.25,0,b'0',-9,5.46195,0,b'0',-9,222.0,0,b'0',-9,0.0,0.00099,276.0,297.0,0.025,0.976,14.8,0.0,-141.0,55.0,293.8757,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0
1609519800,2021-01-01 16:50:00,1609519800,1609519800,5.9,0,b'0',1,213,0,b'0',1,7.3,0,b'0',1,0,0,0,-9,102468,0,b'0',1,102440,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0,6.3,0,b'0',1,212,0,b'0',1,7.9,0,b'0',1,0,0,0,-9,102571,0,b'0',1,102530,0,b'0',1,294.25,0,b'0',1,292.1795,0,b'0',1,87.7254,0,b'0',0,34.7435,0,b'0',0,-72.2805,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8756,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0
1609520400,2021-01-01 17:00:00,1609520400,1609520400,5.4,0,b'0',1,216,0,b'0',1,7.4,0,b'0',1,0,0,0,-9,102438,0,b'0',1,102409,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0,5.7,0,b'0',1,215,0,b'0',1,8.0,0,b'0',1,0,0,0,-9,102551,0,b'0',1,102509,0,b'0',1,294.25,0,b'0',1,292.217,0,b'0',1,87.9347,0,b'0',0,34.7435,0,b'0',0,-72.2805,0,b'0',0,34.7435,0,b'0',0,-72.2805,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8939,0,b'0',1,34.7435,0,b'0',0,-72.2805,0,b'0',0
1609521000,2021-01-01 17:10:00,1609521000,1609521000,5.1,0,b'0',1,206,0,b'0',1,6.5,0,b'0',1,0,0,0,-9,102398,0,b'0',1,102370,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0,5.5,0,b'0',1,204,0,b'0',1,7.0,0,b'0',1,0,0,0,-9,102501,0,b'0',1,102459,0,b'0',1,294.25,0,b'0',1,292.217,0,b'0',1,87.9347,0,b'0',0,34.7429,0,b'0',0,-72.2803,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8757,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0
1609521600,2021-01-01 17:20:00,1609521600,1609521600,5.2,0,b'0',1,206,0,b'0',1,6.3,0,b'0',1,0,0,0,-9,102388,0,b'0',1,102360,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0,5.6,0,b'0',1,205,0,b'0',1,6.7,0,b'0',1,0,0,0,-9,102491,0,b'0',1,102450,0,b'0',1,294.25,0,b'0',1,292.2357,0,b'0',1,88.0394,0,b'0',0,34.7429,0,b'0',0,-72.2803,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.88,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0
1609522200,2021-01-01 17:30:00,1609522200,1609522200,5.3,0,b'0',1,215,0,b'0',1,6.8,0,b'0',1,0,0,0,-9,102398,0,b'0',1,102370,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0,5.6,0,b'0',1,214,0,b'0',1,7.1,0,b'0',1,0,0,0,-9,102501,0,b'0',1,102459,0,b'0',1,294.15,0,b'0',1,292.137,0,b'0',1,88.0394,0,b'0',0,34.7429,0,b'0',0,-72.2803,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8797,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0
1609522800,2021-01-01 17:40:00,1609522800,1609522800,5.5,0,b'0',1,219,0,b'0',1,7.0,0,b'0',1,0,0,0,-9,102378,0,b'0',1,102350,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0,5.9,0,b'0',1,219,0,b'0',1,7.5,0,b'0',1,0,0,0,-9,102481,0,b'0',1,102440,0,b'0',1,294.15,0,b'0',1,292.1929,0,b'0',1,88.3532,0,b'0',0,34.7429,0,b'0',0,-72.2803,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,34.7435,0,b'0',0,-72.2805,0,b'0',0,1.66774,0,b'0',-9,6.66667,0,b'0',-9,5.49817,0,b'0',-9,242.0,0,b'0',-9,0.0,0.00106,307.0,294.0,0.076,0.965,14.38,9.0,166.0,32.0,293.8796,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0
1609523400,2021-01-01 17:50:00,1609523400,1609523400,5.9,0,b'0',1,213,0,b'0',1,7.7,0,b'0',1,0,0,0,-9,102358,0,b'0',1,102330,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0,6.3,0,b'0',1,212,0,b'0',1,8.3,0,b'0',1,0,0,0,-9,102460,0,b'0',1,102420,0,b'0',1,294.15,0,b'0',1,292.2114,0,b'0',1,88.4578,0,b'0',0,34.7429,0,b'0',0,-72.2803,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8817,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0
1609524000,2021-01-01 18:00:00,1609524000,1609524000,5.5,0,b'0',1,207,0,b'0',1,7.5,0,b'0',1,0,0,0,-9,102338,0,b'0',1,102310,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0,5.9,0,b'0',1,206,0,b'0',1,8.2,0,b'0',1,0,0,0,-9,102451,0,b'0',1,102409,0,b'0',1,294.15,0,b'0',1,292.2485,0,b'0',1,88.6669,0,b'0',0,34.7429,0,b'0',0,-72.2803,0,b'0',0,34.7429,0,b'0',0,-72.2803,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8692,0,b'0',1,34.7429,0,b'0',0,-72.2803,0,b'0',0
1609524600,2021-01-01 18:10:00,1609524600,1609524600,5.1,0,b'0',1,209,0,b'0',1,6.6,0,b'0',1,0,0,0,-9,102318,0,b'0',1,102290,0,b'0',1,34.7425,0,b'0',0,-72.2801,0,b'0',0,5.5,0,b'0',1,209,0,b'0',1,7.2,0,b'0',1,0,0,0,-9,102421,0,b'0',1,102380,0,b'0',1,294.15,0,b'0',1,292.1743,0,b'0',1,88.2486,0,b'0',0,34.7425,0,b'0',0,-72.2801,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.879,0,b'0',1,34.7425,0,b'0',0,-72.2801,0,b'0',0
1609525200,2021-01-01 18:20:00,1609525200,1609525200,5.3,0,b'0',1,209,0,b'0',1,6.8,0,b'0',1,0,0,0,-9,102308,0,b'0',1,102280,0,b'0',1,34.7425,0,b'0',0,-72.2801,0,b'0',0,5.7,0,b'0',1,208,0,b'0',1,7.5,0,b'0',1,0,0,0,-9,102410,0,b'0',1,102370,0,b'0',1,294.25,0,b'0',1,292.1795,0,b'0',1,87.7254,0,b'0',0,34.7425,0,b'0',0,-72.2801,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8877,0,b'0',1,34.7425,0,b'0',0,-72.2801,0,b'0',0
1609525800,2021-01-01 18:30:00,1609525800,1609525800,5.8,0,b'0',1,210,0,b'0',1,7.6,0,b'0',1,0,0,0,-9,102288,0,b'0',1,102260,0,b'0',1,34.7425,0,b'0',0,-72.2801,0,b'0',0,6.2,0,b'0',1,209,0,b'0',1,7.9,0,b'0',1,0,0,0,-9,102391,0,b'0',1,102350,0,b'0',1,294.25,0,b'0',1,292.2357,0,b'0',1,88.0394,0,b'0',0,34.7425,0,b'0',0,-72.2801,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8874,0,b'0',1,34.7425,0,b'0',0,-72.2801,0,b'0',0
1609526400,2021-01-01 18:40:00,1609526400,1609526400,5.8,0,b'0',1,208,0,b'0',1,7.5,0,b'0',1,0,0,0,-9,102288,0,b'0',1,102260,0,b'0',1,34.7425,0,b'0',0,-72.2801,0,b'0',0,6.2,0,b'0',1,207,0,b'0',1,7.8,0,b'0',1,0,0,0,-9,102391,0,b'0',1,102350,0,b'0',1,294.25,0,b'0',1,292.2915,0,b'0',1,88.3532,0,b'0',0,34.7425,0,b'0',0,-72.2801,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,34.7429,0,b'0',0,-72.2803,0,b'0',0,1.66396,0,b'0',-9,6.66667,0,b'0',-9,5.40403,0,b'0',-9,293.0,0,b'0',-9,0.0,0.00329,315.0,293.0,0.085,0.898,6.85,0.0,-178.0,-78.0,293.8848,0,b'0',1,34.7425,0,b'0',0,-72.2801,0,b'0',0
